PackageName	Category	Package	Level	Zip	Tags	Deprecated	DevURL	Enabled	Visible	Version
Dependency_XVM_PY_systemColor	Dependencies		0	Dependency_XVM_PY_systemColor_2020-01-28.zip	Script	False	=HYPERLINK("https://koreanrandom.com/forum/topic/41514-цвета-контура-обводки-техники-и-сообщений-в-логе-смертей-xvm/","link")	True	
Dependency_XVM_PY_targetInfo	Dependencies		0	Dependency_XVM_PY_targetInfo_2020-03-19.zip	Script	False	=HYPERLINK("https://koreanrandom.com/forum/topic/37259-#targetInfo","link")	True	
Dependency_XVM_PY_timer	Dependencies		0	Dependency_XVM_PY_timer_2020-01-28.zip	Script	False	=HYPERLINK("https://koreanrandom.com/forum/topic/39885-%D1%81%D0%B1%D0%BE%D1%80%D0%BD%D0%B8%D0%BA-py_macro/#timer","link")	True	
Dependency_XVM_XC_RelhaxLoginCredits	Dependencies		0	Dependency_XVM_XC_RelhaxLoginCredits_2020-10-05.zip	ConfigurationFileXC,ImagePNG	False		True	
Dependency_XVM_XC_elevation	Dependencies		0	Dependency_XVM_XC_elevation_2021-04-17.zip	ConfigurationFileXC	False	=HYPERLINK("https://discord.com/channels/554768379790098443/772467702722854913/772468029199745044","link")	True	
Dependency_XVM_XC_years	Dependencies		0	Dependency_XVM_XC_years_2021-04-17.zip	ConfigurationFileXC	False	=HYPERLINK("https://discordapp.com/channels/554768379790098443/572134783576965161/635429735824097281","link")	True	
Dependency_XVM_XC_hull	Dependencies		0	Dependency_XVM_XC_hull_2021-04-17.zip	ConfigurationFileXC	False	=HYPERLINK("https://discordapp.com/channels/554768379790098443/572134722537521163/635429480596504580","link")	True	
Dependency_XVM_XC_turret	Dependencies		0	Dependency_XVM_XC_turret_2021-05-17.zip		False	=HYPERLINK("https://discordapp.com/channels/554768379790098443/572134722537521163/635429480596504580","link")	True	
Dependency_XVM_XC_speed	Dependencies		0	Dependency_XVM_XC_speed_2021-04-17.zip	ConfigurationFileXC	False	=HYPERLINK("https://discordapp.com/channels/554768379790098443/572134488075796495/635429618312282113","link")	True	
Dependency_XVM_XC_gunDmg	Dependencies		0	Dependency_XVM_XC_gunDmg_2021-04-17.zip		False	=HYPERLINK("https://discordapp.com/channels/554768379790098443/572134488075796495/635429618312282113","link")	True	
Dependency_XVM_XC_gunPen	Dependencies		0	Dependency_XVM_XC_gunPen_2021-04-17.zip		False	=HYPERLINK("https://discordapp.com/channels/554768379790098443/572134488075796495/635429618312282113","link")	True	
Dependency_XVM_XC_vehiclenames	Dependencies		0	Dependency_XVM_XC_vehiclenames_2021-06-15.zip	ConfigurationFileXC	False	=HYPERLINK("https://modxvm.com/en/download-xvm/","link")	True	
Dependency_XVM_Images_Maxdata	Dependencies		0	Dependency_XVM_Images_Maxdata_2020-12-05.zip	ImagePNG	False	=HYPERLINK("https://aslain.com/index.php?/topic/14687-xvm-maxdata-carousel/","link")	True	
Dependency_XVM_elementsXCprepatch	Dependencies		0	Dependency_xvm_config_builder_elementsXC_temp_prepatch.zip	Patch	False		True	
Dependency_XVM_damageLogDisable	Dependencies		0	XVM_config_builder_damage_log_disable.zip	Patch	False		True	
Dependency_XVM_OTM_OMC_EnableDamageImages	Dependencies		0	Dependency_XVM_OTM_OMC_Enable_Damage_Images_2019-07-03.zip	Patch	False		True	
Dependency_XVM_OTM_OMC_EnableFocusShield	Dependencies		0	Dependency_XVM_OTM_OMC_Enable_Focus_Shield_2019-07-03.zip	Patch	False		True	
Dependency_XVM_OTM_OMC_EnableQuikstat	Dependencies		0	Dependency_XVM_OTM_OMC_Enable_Quikstat_2019-07-03.zip	Patch	False		True	
Dependency_XVM_OTM_OMC_EnableTurretMarkers	Dependencies		0	Dependency_XVM_OTM_OMC_Enable_Turret_Markers_2019-07-03.zip	Patch	False		True	
Dependency_XVM_OTM_OMC_EnableXMQP	Dependencies		0	Dependency_XVM_OTM_OMC_Enable_XMQP_2019-07-03.zip	Patch	False		True	
--ORDER_MATTERS--	Dependencies		0	n/a		False		False	
--GUI_API--	Dependencies		0	n/a		False		False	
Dependency_CHAMPi_settingsGUI	Dependencies		0	Dependency_CHAMPi_settingsGUI_v1.25_1.12.1.1_2021-05-01.zip		False	=HYPERLINK("https://wgmods.net/2601/","link")	True	
Dependency_Gambiter_GUIflash	Dependencies		0	Dependency_Gambiter_GUIflash_v0.3.7_1.10.1.3_2020-11-20.zip	Script,GuiFlash	False	=HYPERLINK("https://github.com/GambitER/GUIFlash","link")	True	
Dependency_IzeBerg_modsSettingsApi	Dependencies		0	Dependency_IzeBerg_modsSettingsApi_v1.3.1_1.10.1.0_2020-10-23.zip	Script,GuiFlash	False	=HYPERLINK("https://github.com/PolyacovYury/PYmods","link")	True	
Dependency_P0LIR0ID_modsListApi	Dependencies		0	Dependency_P0LIR0ID_modsListApi_v1.3.8_1.12.1.1_2021-05-15.zip	Script,GuiFlash	False	=HYPERLINK("https://gitlab.com/wot-public-mods/mods-list","link")	True	
--STANDARD--	Dependencies		0	n/a		False		False	
Dependency_IVM_Main	Dependencies		0	Dependency_IVM_Main_v0.03_1.9.1.1_2020-07-02.zip		False	=HYPERLINK("https://wgmods.net/4437/","link")	False	
Dependency_MLG_bnk	Dependencies		0	Dependency_MLG_bnk_1.11.1.1_2021-03-12.zip	Patch,SoundBank	False	=HYPERLINK("https://github.com/Aimdrol/MLG-Main","link")	True	
Dependency_MLG_englishLocalization	Dependencies		0	Dependency_MLG_englishLocalization_1.12.1.1_2021-05-02.zip	OtherFiles	False		True	
Dependency_MLG_Consumables	Dependencies		0	Dependency_MLG_Consumables_1.10.0.0_2020-08-16.zip	ImagePNG	False		True	
Dependency_OldSkool_modsCore	Dependencies		0	Dependency_OldSkool_modsCore_v1.2.2_1.12.1.2_2021-06-02.zip	Script,GuiFlash	False	=HYPERLINK("https://github.com/deadhat/wotmods-public.git","link")	True	
Dependency_PMOD	Dependencies		0	Dependency_PMOD_v1.52.3_1.12.1.1_2021-05-08.zip	Script	False	=HYPERLINK("https://wgmods.net/50/details/","link")	True	
Dependency_PY_PYmodsCore	Dependencies		0	Dependency_PY_PYmodsCore_1.12.1.2_2021-05-24.zip		False	=HYPERLINK("https://koreanrandom.com/forum/topic/20551-140005022019-звуковые-скрипты-для-танков-загрузчик-звуков-инъектор-событий-ut_announcer-гудки/","link")	True	
Dependency_RaJCel_Core	Dependencies		0	Dependency_RaJCel_Core_1.12.1.0_2021-04-25.zip	Script	False	=HYPERLINK("http://forum.worldoftanks.eu/index.php?/topic/691120-","link")	True	
Dependency_RaJCeL_inBattleStatistics	Dependencies		0	Dependency_RaJCeL_inBattleStatistics_1.12.1.0_2021-04-25.zip	Script,Patch	False	=HYPERLINK("http://forum.worldoftanks.eu/index.php?/topic/691120-","link")	True	
Dependency_ShuraBB_SDK	Dependencies		0	Dependency_ShuraBB_SDK_1.11.0.0_2020-12-14.zip	Script	False	=HYPERLINK("https://vk.com/shurabb_mods","link")	True	
Dependency_ShuraBB_Antitoxicity	Dependencies		0	Dependency_ShuraBB_Antitoxicity_19.06_1.11.0.0_2020-12-14.zip		False	=HYPERLINK("https://vk.com/shurabb_mods","link")	True	
Dependency_ShuraBB_Auxilium	Dependencies		0	Dependency_ShuraBB_Auxilium_19.25_1.11.0.0_2020-12-14.zip	ConfigurationFileJson,Script	False	=HYPERLINK("https://vk.com/shurabb_mods","link")	True	
--CROSSHAIRS--	Dependencies		0	n/a		False		False	
Dependency_Crosshairs_Protanki	Dependencies		0	Dependency_Crosshairs_Protanki_1.12.1.1_2021-05-01.zip	Script	False	=HYPERLINK("https://wotsite.net/pritsely.html","link")	True	
--6thSENSE--	Dependencies		0	n/a		False		False	
Dependency_6thSense_Aimdrol	Dependencies		0	Dependency_6thSense_Aimdrol_Base_1.7.0.2_2020-01-08.zip	Script,ConfigurationFileXml	False	=HYPERLINK("https://github.com/Aimdrol/MLG-6th-Sense","link")	True	
--SOUNDMODS--	Dependencies		0	n/a		False		False	
Dependency_Sounds_XMLaudioMods	Dependencies		0	Dependency_audio_mods_xml.zip	ConfigurationFileXml	False		True	
Dependency_Sounds_XMLmainSoundModes	Dependencies		0	Dependency_Sounds_XMLmainSoundModes_2020-08-09.zip	XmlUnpack	False		True	
Dependency_Sounds_IncreaseSoundMemory_default	Dependencies		0	Dependency_Sounds_IncreaseSoundMemory_default_2020-11-05.zip	Patch	False		True	
Dependency_Sounds_IncreaseSoundMemory_large	Dependencies		0	Dependency_Sounds_IncreaseSoundMemory_large_2020-11-05.zip	Patch	False		True	
Dependency_Sounds_SoundEventInjector	Dependencies		0	Dependency_Sounds_SoundEventInjector_1.12.1.2_2021-05-24.zip	Script,ConfigurationFileXml	False	=HYPERLINK("https://github.com/PolyacovYury/PYmods","link")	True	
-- SOUNDMODS - PRIORITY --	Dependencies		0	n/a		False	=HYPERLINK("https://github.com/PolyacovYury/PYmods","link")	False	
Dependency_Sounds_Priority_CrewVoices	Dependencies		0	n/a		False	=HYPERLINK("https://github.com/PolyacovYury/PYmods","link")	True	
Dependency_Sounds_Priority_Engines	Dependencies		0	n/a		False	=HYPERLINK("https://github.com/PolyacovYury/PYmods","link")	True	
Dependency_Sounds_Priority_Extras	Dependencies		0	n/a		False	=HYPERLINK("https://github.com/PolyacovYury/PYmods","link")	True	
Dependency_Sounds_Priority_GUI	Dependencies		0	n/a		False	=HYPERLINK("https://github.com/PolyacovYury/PYmods","link")	True	
Dependency_Sounds_Priority_Guns	Dependencies		0	n/a		False	=HYPERLINK("https://github.com/PolyacovYury/PYmods","link")	True	
Dependency_Sounds_Priority_Login	Dependencies		0	n/a		False	=HYPERLINK("https://github.com/PolyacovYury/PYmods","link")	True	
Dependency_Sounds_Priority_Kill	Dependencies		0	n/a		False	=HYPERLINK("https://github.com/PolyacovYury/PYmods","link")	True	
Dependency_Sounds_Priority_Modules	Dependencies		0	n/a		False	=HYPERLINK("https://github.com/PolyacovYury/PYmods","link")	True	
Dependency_Sounds_Priority_Music	Dependencies		0	n/a		False	=HYPERLINK("https://github.com/PolyacovYury/PYmods","link")	True	
Dependency_Sounds_Priority_WWIIHWA_Ambeinte	Dependencies		0	n/a		False	=HYPERLINK("https://github.com/PolyacovYury/PYmods","link")	True	
--LOAD_ORDER--	Dependencies		0	n/a		False		False	
Dependency_XML_loadOrder	Dependencies		0	Dependency_load_order_xml.zip	ConfigurationFileXml	False		True	
--TANKSKINREMODELS--	Dependencies		0	n/a		False		False	
--FONTS--	Dependencies		0	n/a		False		False	
Dependency_Fonts_10_ZurichCond	Dependencies		0	Dependency_Fonts_10_ZurichCond_2019-06-18.zip		False		True	
Dependency_Fonts_6510_EuroStyle	Dependencies		0	Dependency_Fonts_6510_EuroStyle_2019-06-18.zip		False		True	
Dependency_Fonts_6590	Dependencies		0	Dependency_Fonts_6590_1.6.1.2_2019-10-27.zip		False		True	
Dependency_Fonts_6626_Micra	Dependencies		0	Dependency_Fonts_6626_Micra_2019-06-18.zip		False		True	
Dependency_Fonts_10089_BigNoodleTitlingCyr	Dependencies		0	Dependency_Fonts_10089_BigNoodleTitlingCyr_2019-06-18.zip		False		True	
Dependency_Fonts_8428523_Archangelsk	Dependencies		0	Dependency_Fonts_8428523_Archangelsk_2019-06-18.zip		False		True	
Dependency_Fonts_AndreV	Dependencies		0	Dependency_Fonts_AndreV_2019-06-18.zip		False		True	
Dependency_Fonts_Book_Antiqua	Dependencies		0	Dependency_Fonts_Book_Antiqua_2019-06-30.zip		False		True	
Dependency_Fonts_Calligraph	Dependencies		0	Dependency_Fonts_Calligraph_2019-06-30.zip		False		True	
Dependency_Fonts_Cuprum	Dependencies		0	Dependency_Fonts_Cuprum_2019-06-18.zip		False		True	
Dependency_Fonts_DamageLog	Dependencies		0	Dependency_Fonts_DamageLog_2019-06-18.zip		False		True	
Dependency_Fonts_Dinpro	Dependencies		0	Dependency_Fonts_Dinpro_2019-06-18.zip		False		True	
Dependency_Fonts_Enigmatic	Dependencies		0	Dependency_Fonts_Enigmatic_2019-06-18.zip		False		True	
Dependency_Fonts_GAMECUBEN_DualSet	Dependencies		0	Dependency_Fonts_GAMECUBEN_DualSet_1.6.1.2_2019-10-27.zip		False		True	
Dependency_Fonts_Gunplay	Dependencies		0	Dependency_Fonts_Gunplay_2019-06-18.zip		False		True	
Dependency_Fonts_Harpoon	Dependencies		0	Dependency_Fonts_Harpoon_2019-06-17.zip		False		True	
Dependency_Fonts_Inconsolata	Dependencies		0	Dependency_Fonts_Inconsolata_2019-06-30.zip		False		True	
