PackageName	Category	Package	Level	Zip	DevURL	Enabled	Visible
XVMPrebuiltConfigs_BonesXVMConfig_PlayersPanel_1	XVM prebuilt configs	players panel 1	1	XVM_Prebuilt_Configs_Bones_Config_players_panel_1_2018-03-24.zip		True	True
XVMPrebuiltConfigs_BonesXVMConfig_PlayersPanel_2	XVM prebuilt configs	players panel 2	1	XVM_Prebuilt_Configs_Bones_Config_players_panel_2_2018-03-24.zip		True	True
XVMPrebuiltConfigs_BonesXVMConfig_PlayersPanel_3	XVM prebuilt configs	players panel 3	1	XVM_Prebuilt_Configs_Bones_Config_players_panel_3_2018-03-24.zip		True	True
XVMPrebuiltConfigs_BonesXVMConfig_disable_stats	XVM prebuilt configs	Disable all stats	1	XVM_Prebuilt_Configs_Bones_Config_disable_stats_2018-03-24.zip		True	True
XVMPrebuiltConfigs_BonesXVMConfig_MinimapHp_enable	XVM prebuilt configs	HP on minimap	1	XVM_Prebuilt_Configs_Bones_Config_minimap_hp_enable_2018-03-24.zip		True	True
XVMPrebuiltConfigs_OMCXVMConfig	XVM prebuilt configs	OMC XVM Config v{version}	0	XVM_Prebuilt_Configs_OMC_Base_2018-03-23.zip		True	True
XVMPrebuiltConfigs_OMCXVMConfig_FocusShield_enable	XVM prebuilt configs	Enable Focus Shield Marker	1	XVM_Prebuilt_Configs_OMC_Enable_Focus_Shield_2017-07-05.zip		True	True
XVMPrebuiltConfigs_OMCXVMConfig_DamageImages_enable	XVM prebuilt configs	Enable Damage Images	1	XVM_Prebuilt_Configs_OMC_Enable_Damage_Images_2017-07-05.zip		True	True
XVMPrebuiltConfigs_OMCXVMConfig_TurretMarkers_enable	XVM prebuilt configs	Enable Turret Markers	1	XVM_Prebuilt_Configs_OMC_Enable_Turret_Markers_2017-07-05.zip		True	True
XVMPrebuiltConfigs_OMCXVMConfig_XMQP_enable	XVM prebuilt configs	Enable XMQP in markers	1	XVM_Prebuilt_Configs_OMC_Enable_XMQP_2017-07-05.zip		True	True
XVMPrebuiltConfigs_OMCXVMConfig_Quikstat_enable	XVM prebuilt configs	Enable Quick Color Marker (Quickstat)	1	XVM_Prebuilt_Configs_OMC_Enable_Quikstat_2017-07-05.zip		True	True
XVMPrebuiltConfigs_SoloXVMConfig	XVM prebuilt configs	Solo XVM Config v{version}	0	XVM_Prebuilt_Configs_Solo_Base_2018-03-24.zip	=HYPERLINK("http://soloviyko.com/solos-modpack/","link")	True	True
XVMPrebuiltConfigs_SoloXVMConfig_MinimapHP_Disable	XVM prebuilt configs	Minimap HP Disable	1	XVM_Prebuilt_Configs_Solo_Minimap_hp_disable_2018-03-24.zip		True	True
XVMPrebuiltConfigs_SoloXVMConfig_MinimapHP_Alt	XVM prebuilt configs	Minimap HP When press left alt	1	XVM_Prebuilt_Configs_Solo_Minimap_hp_alt_2018-03-24.zip		True	True
XVMPrebuiltConfigs_SoloXVMConfig_MinimapHP_Always	XVM prebuilt configs	Minimap HP Always	1	XVM_Prebuilt_Configs_Solo_Minimap_hp_always_2018-03-24.zip		True	True
XVMConfigBuilder_ClanIcons_Base	XVM config builder	Clan Icons	0	XVM_config_builder_clanicons_2_patch.zip		True	True
XVMConfigBuilder_ClanIcons_TopClansOnly	XVM config builder	Top Clans only (default)	1	n/a		True	True
XVMConfigBuilder_ClanIcons_fullNA	XVM config builder	Full NA stand: {version}	1	XVM_config_builder_clanicons-full-NA-2018-02-12.zip		True	True
XVMConfigBuilder_ClanIcons_fullEU	XVM config builder	Full EU stand: {version}	1	XVM_config_builder_clanicons-full-EU-2018-02-12.zip		True	True
XVMConfigBuilder_ClanIcons_fullRU	XVM config builder	Full RU stand: {version}	1	XVM_config_builder_clanicons-full-RU-2018-02-12.zip		True	True
XVMConfigBuilder_ClanIcons_fullASIA	XVM config builder	Full ASIA stand: {version}	1	XVM_config_builder_clanicons-full-ASIA-2018-02-12.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_Headline	XVM config builder	Battle Interface modifications (xvm)	0	n/a		True	True
XVMConfigBuilder_BattleInterfaceModifications_6thSenseDuration_Headline	XVM config builder	6th sense - Icon Duration	1	n/a		True	True
XVMConfigBuilder_BattleInterfaceModifications_6thSenseDuration_2sec	XVM config builder	2 sec 6th sense icon	2	XVM_config_builder_sixth_sense_duration_2_sec_patch.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_6thSenseDuration_5sec	XVM config builder	5 sec 6th sense icon	2	XVM_config_builder_sixth_sense_duration_5_sec_patch.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_6thSenseDuration_10sec	XVM config builder	10 sec 6th sense icon	2	XVM_config_builder_sixth_sense_duration_10_sec_patch.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_MissionTracker_Header	XVM config builder	Information Label for Missions (Mission Tracker)	1	n/a		True	True
XVMConfigBuilder_BattleInterfaceModifications_MissionTracker_patch	XVM config builder	by MarsOne	2	XVM_config_builder_damage_mod_by_Marsone_patch_2018-01-27.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_Scoreboard_Header	XVM config builder	Scoreboard	1	n/a		True	True
XVMConfigBuilder_BattleInterfaceModifications_Scoreboard_ShowAlive	XVM config builder	Show Alive	2	XVM_config_builder_scoreboard_show_alive.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_Scoreboard_ShowKills	XVM config builder	Show Kills	2	XVM_config_builder_scoreboard_show_kills.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_Hitlog_Header	XVM config builder	Hitlog	1	n/a		True	True
XVMConfigBuilder_BattleInterfaceModifications_Hitlog_enable	XVM config builder	Enable	2	XVM_config_builder_hitlog_enable.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_Hitlog_disable	XVM config builder	Disable	2	XVM_config_builder_hitlog_disable.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_TotalHP_Header	XVM config builder	Total HP	1	n/a		True	True
XVMConfigBuilder_BattleInterfaceModifications_TotalHP_enable	XVM config builder	Enable total HP	2	XVM_config_builder_total_hp_enable.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_TotalHP_disable	XVM config builder	Disable total HP	2	XVM_config_builder_total_hp_disable.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_WN8Comparison	XVM config builder	WN8 Comparison	1	XVM_config_builder_wn8_comparison_2016-06-12.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_AverageDamage_Header	XVM config builder	Average Damage	1	n/a		True	True
XVMConfigBuilder_BattleInterfaceModifications_AverageDamage_enable	XVM config builder	Enable	2	XVM_config_builder_avgerage_damage_enable.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_AverageDamage_disable	XVM config builder	Disable	2	XVM_config_builder_avgerage_damage_disable.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_HighCaliber_Header	XVM config builder	High Caliber Tracker	1	n/a		True	True
XVMConfigBuilder_BattleInterfaceModifications_HighCaliber_enable	XVM config builder	Enable	2	XVM_config_builder_high_caliber_enable.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_HighCaliber_disable	XVM config builder	Disable	2	XVM_config_builder_high_caliber_disable.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_DamageLog_Header	XVM config builder	Damage Log	1	n/a		True	True
XVMConfigBuilder_BattleInterfaceModifications_DamageLog_enable	XVM config builder	Enable	2	XVM_config_builder_damage_log_enable.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_DamageLog_disable	XVM config builder	Disable	2	XVM_config_builder_damage_log_disable.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_DamageLog_toggleDefault_enable	XVM config builder	Enable toggling of client default damagelog from game settings	2	XVM_config_builder_damage_default_client_toggle.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_LastHitAnnouncer_Header	XVM config builder	Last Hit Announcer	1	n/a		True	True
XVMConfigBuilder_BattleInterfaceModifications_LastHitAnnouncer_enable	XVM config builder	Enable	2	XVM_config_builder_last_hit_enable.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_LastHitAnnouncer_disable	XVM config builder	Disable	2	XVM_config_builder_last_hit_disable.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_VehicleOnFireAnnouncer_Header	XVM config builder	Vehicle On Fire Announcer	1	n/a		True	True
XVMConfigBuilder_BattleInterfaceModifications_VehicleOnFireAnnouncer_enable	XVM config builder	Enable	2	XVM_config_builder_vehicle_fire_enable.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_VehicleOnFireAnnouncer_disable	XVM config builder	Disable	2	XVM_config_builder_vehicle_fire_disable.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_TotalEfficiency_Header	XVM config builder	Total Efficiency	1	n/a		True	True
XVMConfigBuilder_BattleInterfaceModifications_TotalEfficiency_enable	XVM config builder	Enable	2	XVM_config_builder_total_eff_enable.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_TotalEfficiency_disable	XVM config builder	Disable	2	XVM_config_builder_total_eff_disable.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_DamagePanelRepairTimers_Header	XVM config builder	Damage Panel Repair Timers	1	n/a		True	True
XVMConfigBuilder_BattleInterfaceModifications_DamagePanelRepairTimers_enable	XVM config builder	Enable	2	XVM_config_builder_repair_timers_enable.zip		True	True
XVMConfigBuilder_BattleInterfaceModifications_DamagePanelRepairTimers_disable	XVM config builder	Disable	2	XVM_config_builder_repair_timers_disable.zip		True	True
XVMconfigBuilder_BattleResultsModifications_Header	XVM config builder	Battle Results modifications (xvm)	0	n/a		True	True
XVMconfigBuilder_BattleResultsModifications_ShowBattleTier_enable	XVM config builder	Show Battle Tier	1	XVM_config_builder_battle_results_show_tier_enable.zip		False	False
XVMconfigBuilder_BattleResultsModifications_ShowBattleTier_disable	XVM config builder	Hide Battle Tier	1	XVM_config_builder_battle_results_show_tier_disable.zip		False	False
XVMconfigBuilder_BattleResultsModifications_BattleResultsPage_1	XVM config builder	Init Battle Results page 1	1	XVM_config_builder_battle_results_start_page_1.zip		True	True
XVMconfigBuilder_BattleResultsModifications_BattleResultsPage_2	XVM config builder	Init Battle Results page 2	1	XVM_config_builder_battle_results_start_page_2.zip		True	True
XVMconfigBuilder_BattleResultsModifications_BattleResultsPage_3	XVM config builder	Init Battle Results page 3	1	XVM_config_builder_battle_results_start_page_3.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_Header	XVM config builder	Tank Carousel modifications (xvm)	0	n/a		True	True
XVMconfigBuilder_TankCarouselBaseModifications_carousel_disable	XVM config builder	Disable XVM Tank Cells	1	XVM_config_builder_carousel_disable.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_carousel_enable	XVM config builder	Enable XVM Tank Cells	1	XVM_config_builder_carousel_enable.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_Header	XVM config builder	Modify Cell Content	2	n/a		True	True
XVMConfigBuilder_TankCarousel_Tanks_with_limited_MM_Headline	XVM config builder	Tanks with limited MM in different colors	3	n/a		True	True
XVMConfigBuilder_TankCarousel_Tanks_with_limited_MM_Green	XVM config builder	Green	4	XVMConfigBuilder_TankCarousel_Tanks_with_limited_MM_Green_patch.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_FromPrebuilt	XVM config builder	From Prebuilt Config Selection	3	n/a		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_NormalStyle	XVM config builder	Normal Style	4	XVM_config_builder_carousel_normal_cell.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_NormalStyle_Scale_1.0	XVM config builder	1.0 Scale	5	n/a		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_NormalStyle_Scale_0.8	XVM config builder	0.8 scale	5	XVM_config_builder_carousel_normal_cell_scale_0.8_2017-06-26.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_NormalStyle_Scale_0.6	XVM config builder	0.6 scale	5	XVM_config_builder_carousel_normal_cell_scale_0.6_2017-11-22.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_AverageDamage_Header	XVM config builder	Average Damage	5	n/a		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_AverageDamage_enable	XVM config builder	Enable	6	XVM_config_builder_carousel_cell_average_damage_enable.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_AverageDamage_disable	XVM config builder	Disable	6	XVM_config_builder_carousel_cell_average_damage_disable.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_BattlesCount_Header	XVM config builder	Battles Count	5	n/a		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_BattlesCount_enable	XVM config builder	Enable	6	XVM_config_builder_carousel_cell_battle_count_enable.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_BattlesCount_disable	XVM config builder	Disable	6	XVM_config_builder_carousel_cell_battle_count_disable.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_WinRate_Header	XVM config builder	Win Rate	5	n/a		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_WinRate_enable	XVM config builder	Enable	6	XVM_config_builder_carousel_cell_win_rate_enable.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_WinRate_disable	XVM config builder	Disable	6	XVM_config_builder_carousel_cell_win_rate_disable.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_SmallStyle	XVM config builder	Small Style	4	XVM_config_builder_carousel_small_cell.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_SmallStyle_WinRate_Header	XVM config builder	Win Rate	5	n/a		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_SmallStyle_WinRate_enable	XVM config builder	Enable	6	XVM_config_builder_carousel_cell_win_rate_enable.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_SmallStyle_WinRate_disable	XVM config builder	Disable	6	XVM_config_builder_carousel_cell_win_rate_disable.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_CaronteShinigami	XVM config builder	By CaronteShinigami	3	XVM_config_builder_carousel_CaronteShinigami_force_normal_2017-06-26.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_CaronteShinigami_Scale_1.0	XVM config builder	1.0 Scale	4	XVM_config_builder_carousel_CaronteShinigami_1.0_Scale_2017-06-26.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_CellContent_CaronteShinigami_Scale_0.8	XVM config builder	0.8 Scale	4	XVM_config_builder_carousel_CaronteShinigami_0.8_Scale_2017-06-26.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_carouselRow_1	XVM config builder	Rows - 1	1	XVM_config_builder_carousel_1_row.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_carouselRow_2	XVM config builder	Rows - 2	1	XVM_config_builder_carousel_2_row.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_carouselRow_3	XVM config builder	Rows - 3	1	XVM_config_builder_carousel_3_row.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_carouselRow_4	XVM config builder	Rows - 4	1	XVM_config_builder_carousel_4_row.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_carouselRow_5	XVM config builder	Rows - 5	1	XVM_config_builder_carousel_5_row.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_carouselRow_IngameSetting	XVM config builder	Rows - Ingame setting	1	XVM_config_builder_carousel_0_row.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_buyTank_Header	XVM config builder	"Buy Tank" cell	1	XVM_config_builder_carousel_hide_buy_tank_hide_total_slots.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_buyTank_hide_totalSlots_hide	XVM config builder	Hide cell	2	XVM_config_builder_carousel_hide_buy_tank_hide_total_slots.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_buyTank_show_totalSlots_hide	XVM config builder	Show cell, hide total slots	2	XVM_config_builder_carousel_show_buy_tank_hide_total_slots.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_buyTank_show_totalSlots_show	XVM config builder	Show cell, show total slots	2	XVM_config_builder_carousel_show_buy_tank_show_total_slots.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_buySlot_usedSlots_Header	XVM config builder	"Buy Slot" cell	1	XVM_config_builder_carousel_hide_buy_slot_hide_used_slots.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_buySlot_hide_usedSlots_hide	XVM config builder	Hide cell	2	XVM_config_builder_carousel_hide_buy_slot_hide_used_slots.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_buySlot_show_usedSlots_hide	XVM config builder	Show cell, hide total used slots	2	XVM_config_builder_carousel_show_buy_slot_hide_used_slots.zip		True	True
XVMconfigBuilder_TankCarouselBaseModifications_buySlot_show_usedSlots_show	XVM config builder	Show cell, show total used slots	2	XVM_config_builder_carousel_show_buy_slot_show_used_slots.zip		True	True
XVMconfigBuilder_PlayersPanelModifications_Header	XVM config builder	Players Panel Modifications (xvm)	0	n/a		True	True
XVMconfigBuilder_PlayersPanelModifications_Disable	XVM config builder	Disable (Use WoT playerspanel)	1	XVM_config_builder_playerspanel_disable.zip		True	True
XVMconfigBuilder_PlayersPanelModifications_Enable	XVM config builder	Enable	1	XVM_config_builder_playerspanel_enable.zip		True	True
XVMconfigBuilder_PlayersPanelModifications_StartingPosition_Header	XVM config builder	Starting Position	2	n/a		True	True
XVMconfigBuilder_PlayersPanelModifications_StartingPosition_short	XVM config builder	short	3	XVM_config_builder_playerspanel_start_short_patch.zip		True	True
XVMconfigBuilder_PlayersPanelModifications_StartingPosition_medium	XVM config builder	medium (standard)	3	XVM_config_builder_playerspanel_start_medium_patch.zip		True	True
XVMconfigBuilder_PlayersPanelModifications_StartingPosition_medium2	XVM config builder	medium 2	3	XVM_config_builder_playerspanel_start_medium2_patch.zip		True	True
XVMconfigBuilder_PlayersPanelModifications_StartingPosition_large	XVM config builder	large	3	XVM_config_builder_playerspanel_start_large_patch.zip		True	True
XVMconfigBuilder_PlayersPanelModifications_HpBars_Header	XVM config builder	HP Bars	2	n/a		True	True
XVMconfigBuilder_PlayersPanelModifications_HpBars_Default	XVM config builder	Default	3	n/a		True	True
XVMconfigBuilder_PlayersPanelModifications_HpBars_OMCStyle	XVM config builder	OMC style	3	XVM_config_builder_playerspanel_OMC_hp_bars_2016-06-16.zip		True	True
XVMconfigBuilder_PlayersPanelModifications_HpBars_disable	XVM config builder	Disabled	3	XVM_config_builder_playerspanel_disable_hp_bars_2016-06-16.zip		True	True
XVMconfigBuilder_PlayersPanelModifications_HpBars_OnKeyPress	XVM config builder	On Key Press	3	n/a		True	True
XVMconfigBuilder_PlayersPanelModifications_HpBars_OnAlways	XVM config builder	On Always	3	XVM_config_builder_playerspanel_hp_on_always_patch.zip		True	True
XVMconfigBuilder_PlayersPanelModifications_HpBars_SmallBars	XVM config builder	Enable small hp bar for every tank	2	XVM_config_builder_playerspanel_small_hp_bar_below_2017-07-29.zip		True	True
XVMconfigBuilder_PlayersPanelModifications_EnemyHpLeft	XVM config builder	Enable small hp numbers for every tank	2	XVM_config_builder_playerspanel_enemy_hp_left_2017-08-24.zip		True	True
XVMconfigBuilder_StatisticsColorStepModifications_Header	XVM config builder	Statistics color step modifications (xvm)	0	n/a		True	True
XVMconfigBuilder_StatisticsColorStepModifications_default	XVM config builder	default config's colorscale	1	n/a		True	True
XVMconfigBuilder_StatisticsColorStepModifications_6StepXVM	XVM config builder	6 step xvm colorscale	1	XVM_config_builder_color_scale_6_step_xvm_patch_2018-03-26_2.zip		True	True
XVMconfigBuilder_StatisticsColorStepModifications_7StepOldWotLabs	XVM config builder	7 step wotlabs old colorscale	1	XVM_config_builder_color_scale_7_step_wotlabs_old_patch_2018-03-26_2.zip		True	True
XVMconfigBuilder_StatisticsColorStepModifications_9StepWot-life	XVM config builder	9 step wot-life colorscale	1	XVM_config_builder_color_scale_9_step_wot-life_patch_2018-03-26_2.zip	=HYPERLINK("https://wot-life.com/","link")	True	True
